Manuscript,Taxa,Total_Field_Seasons,Device_Pairing_Abbreviation,Intermediate_Device_Pairing,Broad_Device_Pairings,Tracking_Group,Monitor_Group,Discipline,Sub_discipline,Single_or_Multiple_Pairing,Total_Devices,Water_Type,Min_C_Depth_m,Max_C_Depth_m,Min_length_Tag_cm,Max_length_Tag_cm,Min_Days_Tracked,Max_Days_Tracked,Min_Hours_Recorded,Max_Hours_Recorded,Notes,Depth_groups,Length_Groups,Tracking_Days,Recording_Hours
Van_den_Hoff_2020,Phocidae,2,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Behavioural Ecology,Predator_prey interactions,Single,2,Saltwater,894,1000,NA,Not Reported,Not Reported,NA,Not Reported,NA,,>61m,NA,NA,NA
Van_deurs_2017,Teleostei,Not Reported,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Methodological,Tagging procedure,Single,2,Saltwater,10,10,35,37,1,5,Not Reported,NA,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),NA
Van_deurs_2017,Teleostei,Not Reported,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Behavioural Ecology,Predator_prey interactions,Single,2,Freshwater,10,10,35,37,1,5,Not Reported,NA,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),NA
Vanderklift_2014,Chondrichthyes,1,AC + B,Acoustic_Baited,Receiver_Baited,Acoustic,Baited,Methodological,Feasibility,Single,2,Saltwater,Not Reported,NA,78,134,Not Reported,NA,60,94,,NA,Medium (28.5-120cm),NA,Long Term (>20hr)
Vanderklift_2014,Chondrichthyes,1,AC + B,Acoustic_Baited,Receiver_Baited,Acoustic,Baited,Behavioural Ecology,Population structuring,Single,2,Saltwater,Not Reported,NA,78,134,Not Reported,NA,60,94,,NA,Medium (28.5-120cm),NA,Long Term (>20hr)
Volpov_2015,Phocidae,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Predator_prey interactions,Single,2,Saltwater,40,86,NA,Not Reported,Not Reported,8,Not Reported,NA,,>61m,NA,Medium Term (3-170d),NA
Volpov_2015,Phocidae,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Tag and video accuracy and precision,Single,2,Saltwater,40,86,NA,Not Reported,Not Reported,8,Not Reported,NA,,>61m,NA,Medium Term (3-170d),NA
Wallace_2015,Reptilia,5,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,0,64.1,143.5,164,0.0125,3.55,0.1,3.55,"Complementation - The paired video and dive data provided a rare, nearly “turtle's-eye” view of prey captures, handling, diving, and surfacing, facilitating a highly-detailed analysis of foraging behavior. Was prey capture successfeul identified with video, and at what deptj via data logger which showed increase prey capture with depth",>61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Wallace_2015,Reptilia,5,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Predator_prey interactions,Single,2,Saltwater,0,64.1,143.5,164,0.0125,3.55,0.1,3.55,,>61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Wallace_2015,Reptilia,5,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Habitat and space use,Single,2,Saltwater,0,64.1,143.5,164,0.0125,3.55,0.1,3.55,,>61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Ward_2012,Teleostei,7,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Resource-Use Management,Aquaculture,Single,2,Saltwater,0.7,2.09,48,48.8,Not Reported,21,14.5,15.5,"Verification - used to verify the behaviours that were being iferred with telemetry, for the population as a whole in net pens. ",2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Medium Term (2-20hr)
Ward_2012,Teleostei,7,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,0.7,2.09,48,48.8,Not Reported,21,14.5,15.5,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Medium Term (2-20hr)
Wardle_2001,Teleostei,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Conservation Measures,Seismic testing,Single,2,Saltwater,5,5,30,51,0.083,17.55,Not Reported,48,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Long Term (>20hr)
Wardle_2001,Teleostei,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,5,5,30,51,0.083,17.55,Not Reported,48,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Long Term (>20hr)
Wardle_2001,Teleostei,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Other Drivers of Movement and Behavior,Demographics,Single,2,Saltwater,5,5,30,51,0.083,17.55,Not Reported,48,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Long Term (>20hr)
Watanabe_2019,Chondrichthyes,3,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Energetics,Single,2,Saltwater,0,53,290,480,0.504,7.78,1.1,8.9,"Complementary_verfication - accelerometer showed fine-scale swmming behavior, like burst swimming evets, and when paired with video could confirm these were predatory events, and what prey were being captured. Even saw a shark preying on a seal! Which can better estimate eergetic costs. ",2m to 61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Watanabe_2019,Chondrichthyes,3,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Predator_prey interactions,Single,2,Saltwater,0,53,290,480,0.504,7.78,1.1,8.9,,2m to 61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Watanabe_2020,Phocidae,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Predator_prey interactions,Single,2,Freshwater,0,150,114,148,1.7,3.9,Not Reported,2,,>61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Watanabe_2025,Phocidae,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Freshwater,Not Reported,NA,NA,Not Reported,2,4,Not Reported,NA,,NA,NA,Medium Term (3-170d),NA
Watanabe_2025,Phocidae,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Predator_prey interactions,Single,2,Freshwater,Not Reported,NA,NA,Not Reported,2,4,Not Reported,NA,,NA,NA,Medium Term (3-170d),NA
Watanabe_2025,Phocidae,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Energetics,Single,2,Freshwater,Not Reported,NA,NA,Not Reported,2,4,Not Reported,NA,"Opportunistically used videos in addition to drones, from social media and people who provided them",NA,NA,Medium Term (3-170d),NA
Watson_2009,Decapoda,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Species Management,Commercial species,Single,2,Saltwater,7,8,6.2,8.7,Not Reported,NA,Not Reported,NA,"complementation - Acoustic telemetry showed home range of the lobsters, and also showed directed movements towards baitd traps, while the cameras showed why they would remain around traps, if they didn't eneter the trap, like direct observations of lobsteres approaching the trap many times before entering, and agnostic interactions with other lobsters outside teh trap, meanwhile they also found high rates of escape once they entered a trap",2m to 61m,Small (<28.5cm),NA,NA
Watson_2009,Decapoda,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Habitat and space use,Single,2,Saltwater,7,8,6.2,8.7,Not Reported,NA,Not Reported,NA,,2m to 61m,Small (<28.5cm),NA,NA
Weaver_2019,Teleostei,4,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Resource-Use Management,Manmade structures,Single,2,Freshwater,1,1.8,NA,Not Reported,1,16,12,12,,Surface to 2m,NA,Medium Term (3-170d),Medium Term (2-20hr)
Weaver_2019,Teleostei,4,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Species Management,Commercial species,Single,2,Freshwater,1,1.8,NA,Not Reported,1,16,12,12,,Surface to 2m,NA,Medium Term (3-170d),Medium Term (2-20hr)
Weaver_2019,Teleostei,4,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Behavioural Ecology,Behavioural states and adaptations,Single,2,Freshwater,1,1.8,NA,Not Reported,1,16,12,12,,Surface to 2m,NA,Medium Term (3-170d),Medium Term (2-20hr)
Weber_2025,Chondrichthyes,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Behavioural Ecology,Habitat and space use,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,"Complementary - Bruv systems characterized the entire community around a seamount, and then after that was characteriszed they tagged predators to more understand their residency patterns around this seamount which - provide further evidence of the importance of shallow seamounts for pelagic top predators in one of the world’s largest MPAs and offer fundamental insights into their functional roles as prey oases and activity hubs for these species.",2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Chondrichthyes,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Conservation Measures,Marine protected areas and reserves,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Chondrichthyes,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Behavioural Ecology,Predator_prey interactions,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Chondrichthyes,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Methodological,Integrated approach,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Chondrichthyes,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Behavioural Ecology,Behavioural states and adaptations,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Chondrichthyes,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Behavioural Ecology,Community structuring,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Teleostei,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Behavioural Ecology,Habitat and space use,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Teleostei,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Conservation Measures,Marine protected areas and reserves,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Teleostei,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Behavioural Ecology,Predator_prey interactions,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Teleostei,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Methodological,Integrated approach,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Teleostei,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Behavioural Ecology,Behavioural states and adaptations,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
Weber_2025,Teleostei,2,AC + SA + B,Acoustic_Satellite_Baited,Both_Baited,Acoustic_Satellite,Baited,Behavioural Ecology,Community structuring,Multiple,3,Saltwater,Not Reported,10,93,245,0.5,208,,2,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Short term (<2hr)
White_2022,Chondrichthyes,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,3,20,235,235,Not Reported,13.3,Not Reported,9.2,,2m to 61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
White_2022,Cetacea,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,3,20,235,235,Not Reported,13.3,Not Reported,9.2,,2m to 61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
White_2022,Chondrichthyes,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Co_existence,Single,2,Saltwater,3,20,235,235,Not Reported,13.3,Not Reported,9.2,,2m to 61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
White_2022,Cetacea,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Co_existence,Single,2,Saltwater,3,20,235,235,Not Reported,13.3,Not Reported,9.2,,2m to 61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
White_2022,Chondrichthyes,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Cooperative Behaviour,Single,2,Saltwater,3,20,235,235,Not Reported,13.3,Not Reported,9.2,,2m to 61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
White_2022,Cetacea,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Cooperative Behaviour,Single,2,Saltwater,3,20,235,235,Not Reported,13.3,Not Reported,9.2,,2m to 61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Wilson_2017,Phocidae,3,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,2.5,50.6,NA,Not Reported,3,180,72,144,,2m to 61m,NA,Long Term (>170d),Long Term (>20hr)
Wilson_2017,Phocidae,3,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Methodological,Feasibility,Single,2,Saltwater,2.5,50.6,NA,Not Reported,3,180,72,144,,2m to 61m,NA,Long Term (>170d),Long Term (>20hr)
Wilson_2017,Phocidae,3,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Methodological,Integrated approach,Single,2,Saltwater,2.5,50.6,NA,Not Reported,3,180,72,144,,2m to 61m,NA,Long Term (>170d),Long Term (>20hr)
Wilson_2017,Phocidae,3,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Other Drivers of Movement and Behavior,Environmental factors,Single,2,Saltwater,2.5,50.6,NA,Not Reported,3,180,72,144,,2m to 61m,NA,Long Term (>170d),Long Term (>20hr)
Winger_2002,Teleostei,2,AC + Mobile + Stationary,Acoustic_Mobile_Stationary,Receiver_Mobile_Stationary,Acoustic,Mobile + Stationary,Behavioural Ecology,Behavioural states and adaptations,Multiple,3,Saltwater,12.5,39,11,92,5.6,18.8,0.025,0.583,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),Short term (<2hr)
Winger_2002,Teleostei,2,AC + Mobile + Stationary,Acoustic_Mobile_Stationary,Receiver_Mobile_Stationary,Acoustic,Mobile + Stationary,Methodological,Tagging procedure,Multiple,3,Saltwater,12.5,39,11,92,5.6,18.8,0.025,0.583,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),Short term (<2hr)
Winger_2002,Teleostei,2,AC + Mobile + Stationary,Acoustic_Mobile_Stationary,Receiver_Mobile_Stationary,Acoustic,Mobile + Stationary,Methodological,Feasibility,Multiple,3,Saltwater,12.5,39,11,92,5.6,18.8,0.025,0.583,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),Short term (<2hr)
Workman_2002,Teleostei,2,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Methodological,Feasibility,Single,2,Freshwater,0,0,NA,Not Reported,0,97,168,1464,,Surface to 2m,NA,Medium Term (3-170d),NA
Workman_2002,Teleostei,2,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Reproductive Ecology,Adult migration,Single,2,Freshwater,0,0,NA,Not Reported,0,97,168,1464,,Surface to 2m,NA,Medium Term (3-170d),NA
Workman_2002,Teleostei,2,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Resource-Use Management,Manmade structures,Single,2,Freshwater,0,0,NA,Not Reported,0,97,168,1464,,Surface to 2m,NA,Medium Term (3-170d),NA
Workman_2002,Teleostei,2,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Other Drivers of Movement and Behavior,Environmental factors,Single,2,Freshwater,0,0,NA,Not Reported,0,97,168,1464,,Surface to 2m,NA,Medium Term (3-170d),NA
Wright_2015,Teleostei,1,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Resource-Use Management,Manmade structures,Single,2,Freshwater,Not Reported,NA,32.1,44.8,1.3,69.3,Not Reported,NA,,NA,Medium (28.5-120cm),Medium Term (3-170d),NA
Wright_2015,Teleostei,1,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Reproductive Ecology,Adult migration,Single,2,Freshwater,Not Reported,NA,32.1,44.8,1.3,69.3,Not Reported,NA,,NA,Medium (28.5-120cm),Medium Term (3-170d),NA
Wright_2015,Teleostei,1,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Other Drivers of Movement and Behavior,Environmental factors,Single,2,Freshwater,Not Reported,NA,32.1,44.8,1.3,69.3,Not Reported,NA,,NA,Medium (28.5-120cm),Medium Term (3-170d),NA
Yokota_2007,Teleostei,2,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Species Management,Hatchery,Single,2,Saltwater,0,0,20.8,30.8,Not Reported,104,48,NA,,Surface to 2m,Small (<28.5cm),Medium Term (3-170d),NA
Yokota_2007,Teleostei,2,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,0,0,20.8,30.8,Not Reported,104,48,NA,,Surface to 2m,Small (<28.5cm),Medium Term (3-170d),NA
Yokota_2007,Teleostei,2,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Methodological,Paired lab approach,Single,2,Saltwater,0,0,20.8,30.8,Not Reported,104,48,NA,,Surface to 2m,Small (<28.5cm),Medium Term (3-170d),NA
Yokota_2007,Teleostei,2,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Other Drivers of Movement and Behavior,Diel differences,Single,2,Saltwater,0,0,20.8,30.8,Not Reported,104,48,NA,,Surface to 2m,Small (<28.5cm),Medium Term (3-170d),NA
Yokota_2011,Teleostei,2,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Species Management,Hatchery,Single,2,Saltwater,0,0,7.4,84.8,0,215,Not Reported,48,,Surface to 2m,Small (<28.5cm),Long Term (>170d),Long Term (>20hr)
Yokota_2011,Teleostei,2,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Predator_prey interactions,Single,2,Saltwater,0,0,7.4,84.8,0,215,Not Reported,48,,Surface to 2m,Small (<28.5cm),Long Term (>170d),Long Term (>20hr)
Yokota_2011,Teleostei,2,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Methodological,Paired lab approach,Single,2,Saltwater,0,0,7.4,84.8,0,215,Not Reported,48,,Surface to 2m,Small (<28.5cm),Long Term (>170d),Long Term (>20hr)
Yokota_2011,Teleostei,2,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Other Drivers of Movement and Behavior,Diel differences,Single,2,Saltwater,0,0,7.4,84.8,0,215,Not Reported,48,,Surface to 2m,Small (<28.5cm),Long Term (>170d),Long Term (>20hr)
Yoshino_2020,Phocidae,5,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Behavioural Ecology,Predator_prey interactions,Multiple,3,Saltwater,0,800,NA,Not Reported,Not Reported,NA,0.85,5.6,,>61m,NA,NA,Medium Term (2-20hr)
